Calendar Year,Decision Type,Nationality,Occupation,Count
2014,Approved,South Korea,Graphic Pre-press Trades Worker,3
2014,Approved,South Korea,Hairdresser,6
2014,Approved,South Korea,Hardware Technician,0
2014,Approved,South Korea,Hotel or Motel Manager,3
2014,Approved,South Korea,ICT Business Analyst,0
2014,Approved,South Korea,ICT Customer Support Officer,3
2014,Approved,South Korea,ICT Project Manager,0
2014,Approved,South Korea,ICT Sales Representative,3
2014,Approved,South Korea,ICT Support Technicians nec,6
2014,Approved,South Korea,Liaison Officer,3
2014,Approved,South Korea,Management Accountant,0
2014,Approved,South Korea,Market Research Analyst,3
2014,Approved,South Korea,Marketing Specialist,0
2014,Approved,South Korea,Massage Therapist,0
2014,Approved,South Korea,Metal Fitters and Machinists nec,3
2014,Approved,South Korea,Minister of Religion,3
2014,Approved,South Korea,Motor Mechanic (General),3
2014,Approved,South Korea,Multimedia Designer,0
2014,Approved,South Korea,Multimedia Specialist,0
2014,Approved,South Korea,Network Administrator,0
2014,Approved,South Korea,Newspaper or Periodical Editor,0
2014,Approved,South Korea,Nurseryperson,0
2014,Approved,South Korea,Office Manager,3
2014,Approved,South Korea,Pastrycook,6
2014,Approved,South Korea,Personal Assistant,0
2014,Approved,South Korea,Primary School Teacher,3
2014,Approved,South Korea,Private Tutors and Teachers nec,0
2014,Approved,South Korea,Program or Project Administrator,3
2014,Approved,South Korea,Registered Nurse (Aged Care),9
2014,Approved,South Korea,Registered Nurse (Medical Practice),0
2014,Approved,South Korea,Registered Nurse (Medical),3
2014,Approved,South Korea,Registered Nurse (Perioperative),0
2014,Approved,South Korea,Registered Nurse (Surgical),3
2014,Approved,South Korea,Residential Care Officer,0
2014,Approved,South Korea,Retail Manager (General),15
2014,Approved,South Korea,Retail Pharmacist,3
2014,Approved,South Korea,Sales and Marketing Manager,0
2014,Approved,South Korea,Secretary (General),3
2014,Approved,South Korea,Signwriter,0
2014,Approved,South Korea,Social Worker,0
2014,Approved,South Korea,Solicitor,3
2014,Approved,South Korea,Supply and Distribution Manager,3
2014,Approved,South Korea,Systems Administrator,3
2014,Approved,South Korea,Telecommunications Network Engineer,0
2014,Approved,South Korea,Video Producer,3
2014,Approved,South Korea,Wall and Floor Tiler,3
2014,Approved,South Korea,Web Administrator,3
2014,Approved,Spain,Chef,0
2014,Approved,Spain,Chemist,3
2014,Approved,Spain,Civil Engineer,0
2014,Approved,Spain,Construction Project Manager,3
2014,Approved,Spain,Engineering Manager,0
2014,Approved,Spain,Engineering Professionals nec,3
2014,Approved,Spain,Fitness Centre Manager,0
2014,Approved,Spain,Graphic Designer,0
2014,Approved,Spain,ICT Project Manager,0
2014,Approved,Spain,Importer or Exporter,3
2014,Approved,Spain,Internal Auditor,0
2014,Approved,Spain,Mathematician,3
2014,Approved,Spain,Mechanical Engineer,0
2014,Approved,Spain,Mechanical Engineering Draftsperson,0
2014,Approved,Spain,Metal Fabricator,0
2014,Approved,Spain,Motorcycle Mechanic,0
2014,Approved,Spain,Multimedia Specialist,0
2014,Approved,Spain,Science Technicians nec,0
2014,Approved,Spain,Software and Applications Programmers nec,0
2014,Approved,Spain,Software Engineer,3
2014,Approved,Spain,Structural Engineer,0
2014,Approved,Spain,Systems Administrator,3
2014,Approved,Spain,Wall and Floor Tiler,0
2014,Approved,Sri Lanka,Accountant (General),3
2014,Approved,Sri Lanka,Advertising Specialist,3
2014,Approved,Sri Lanka,"Architectural, Building and Surveying Technicians nec",0
2014,Approved,Sri Lanka,Automotive Electrician,3
2014,Approved,Sri Lanka,Baker,21
2014,Approved,Sri Lanka,Biotechnologist,0
2014,Approved,Sri Lanka,Blacksmith,0
2014,Approved,Sri Lanka,Cabler (Data and Telecommunications),0
2014,Approved,Sri Lanka,Cafe or Restaurant Manager,3
2014,Approved,Sri Lanka,Chef,15
2014,Approved,Sri Lanka,Chemistry Technician,3
2014,Approved,Sri Lanka,Chief Executive Officer,0
2014,Approved,Sri Lanka,Civil Engineer,9
2014,Approved,Sri Lanka,Clothing Patternmaker,0
2014,Approved,Sri Lanka,Computer Network and Systems Engineer,0
2014,Approved,Sri Lanka,Customer Service Manager,3
2014,Approved,Sri Lanka,Dairy Cattle Farmer,6
2014,Approved,Sri Lanka,Developer Programmer,12
2014,Approved,Sri Lanka,Diesel Motor Mechanic,3
2014,Approved,Sri Lanka,Early Childhood (Pre-primary School) Teacher,3
2014,Approved,Sri Lanka,Electrical Engineer,3
2014,Approved,Sri Lanka,Electronic Engineering Technician,0
2014,Approved,Sri Lanka,Electronic Equipment Trades Worker,3
2014,Approved,Sri Lanka,Electronics Engineer,0
2014,Approved,Sri Lanka,Environmental Engineer,3
2014,Approved,Sri Lanka,External Auditor,3
2014,Approved,Sri Lanka,Fitter (General),0
2014,Approved,Sri Lanka,Food Technologist,3
2014,Approved,Sri Lanka,Geotechnical Engineer,3
2014,Approved,Sri Lanka,Graphic Designer,0
2014,Approved,Sri Lanka,Hair or Beauty Salon Manager,0
2014,Approved,Sri Lanka,Hairdresser,3
2014,Approved,Sri Lanka,Health Promotion Officer,0
2014,Approved,Sri Lanka,"Hospitality, Retail and Service Managers nec",0
2014,Approved,Sri Lanka,Hotel or Motel Manager,0
2014,Approved,Sri Lanka,Hotel Service Manager,3
2014,Approved,Sri Lanka,ICT Customer Support Officer,9
2014,Approved,Sri Lanka,ICT Project Manager,3
2014,Approved,Sri Lanka,ICT Quality Assurance Engineer,9
2014,Approved,Sri Lanka,ICT Security Specialist,0
2014,Approved,Sri Lanka,ICT Support Technicians nec,9
2014,Approved,Sri Lanka,ICT Systems Test Engineer,3
2014,Approved,Sri Lanka,Internal Auditor,3
2014,Approved,Sri Lanka,Life Science Technician,0
2014,Approved,Sri Lanka,Marketing Specialist,3
2014,Approved,Sri Lanka,Mechanical Engineer,3
2014,Approved,Sri Lanka,Mechanical Engineering Draftsperson,0
2014,Approved,Sri Lanka,Medical Laboratory Technician,0
2014,Approved,Sri Lanka,Metal Fabricator,3
2014,Approved,Sri Lanka,Motor Mechanic (General),0
2014,Approved,Sri Lanka,Network Administrator,3
2014,Approved,Sri Lanka,Office Manager,3
2014,Approved,Sri Lanka,Pastrycook,3
2014,Approved,Sri Lanka,Practice Managers nec,0
2014,Approved,Sri Lanka,Program or Project Administrator,3
2014,Approved,Sri Lanka,Quantity Surveyor,6
2014,Approved,Sri Lanka,Resident Medical Officer,0
2014,Approved,Sri Lanka,Retail Manager (General),3
2014,Approved,Sri Lanka,Software and Applications Programmers nec,0
2014,Approved,Sri Lanka,Software Engineer,15
2014,Approved,Sri Lanka,Software Tester,9
2014,Approved,Sri Lanka,Structural Engineer,3
2014,Approved,Sri Lanka,Systems Administrator,0
2014,Approved,Sri Lanka,Telecommunications Engineer,0
2014,Approved,Sri Lanka,Telecommunications Network Engineer,3
2014,Approved,Sri Lanka,University Lecturer,6
2014,Approved,Sri Lanka,Vehicle Body Builder,3
2014,Approved,Sri Lanka,Vocational Education Teacher (Aus) / Polytechnic Teacher (NZ),3
2014,Approved,Sri Lanka,Web Developer,0
2014,Approved,St Kitts - Nevis,Electronics Engineer,0
2014,Approved,St Lucia,ICT Quality Assurance Engineer,3
2014,Approved,Sudan,Construction Project Manager,0
2014,Approved,Sweden,Customer Service Manager,0
2014,Approved,Sweden,Dog Handler or Trainer,0
2014,Approved,Sweden,Electronics Engineer,0
2014,Approved,Sweden,Policy Analyst,0
2014,Approved,Sweden,Retail Manager (General),3
2014,Approved,Sweden,Sales and Marketing Manager,0
2014,Approved,Sweden,Specialist Managers nec,3
2014,Approved,Sweden,Technicians and Trades Workers nec,0
2014,Approved,Switzerland,Chef,3
2014,Approved,Switzerland,Computer Network and Systems Engineer,0
2014,Approved,Switzerland,Corporate General Manager,0
2014,Approved,Switzerland,Developer Programmer,0
2014,Approved,Switzerland,Graphic Designer,0
2014,Approved,Switzerland,Management Consultant,0
2014,Approved,Switzerland,Materials Engineer,0
2014,Approved,Switzerland,Resident Medical Officer,3
2014,Approved,Switzerland,Technicians and Trades Workers nec,0
2014,Approved,Switzerland,University Lecturer,3
2014,Approved,Switzerland,Wine Maker,0
2014,Approved,Syria,ICT Managers nec,0
2014,Approved,Syria,ICT Project Manager,3
2014,Approved,Syria,Systems Administrator,3
2014,Approved,Taiwan,Acupuncturist,0
2014,Approved,Taiwan,Cafe or Restaurant Manager,0
2014,Approved,Taiwan,Chef,3
2014,Approved,Taiwan,Chemistry Technician,0
2014,Approved,Taiwan,Civil Engineering Technician,0
2014,Approved,Taiwan,Construction Estimator,0
2014,Approved,Taiwan,Cook,3
2014,Approved,Taiwan,Diesel Motor Mechanic,0
2014,Approved,Taiwan,ICT Support Technicians nec,3
2014,Approved,Taiwan,Mechanical Engineer,0
2014,Approved,Taiwan,Office Manager,0
2014,Approved,Taiwan,Pharmacy Technician,3
2014,Approved,Taiwan,Policy Analyst,3
2014,Approved,Taiwan,Retail Manager (General),3
2014,Approved,Taiwan,University Lecturer,0
2014,Approved,Taiwan,Wholesaler,0
2014,Approved,Tanzania,University Lecturer,0
2014,Approved,Thailand,Cafe or Restaurant Manager,9
2014,Approved,Thailand,Chef,9
2014,Approved,Thailand,Conference and Event Organiser,3
2014,Approved,Thailand,Grape Grower,3
2014,Approved,Thailand,Hotel Service Manager,3
2014,Approved,Thailand,ICT Business Analyst,0
2014,Approved,Thailand,ICT Sales Representative,0
2014,Approved,Thailand,ICT Security Specialist,0
2014,Approved,Thailand,Industrial Engineer,3
2014,Approved,Thailand,Massage Therapist,3
2014,Approved,Thailand,Software Engineer,0
2014,Approved,Thailand,Software Tester,0
2014,Approved,Thailand,Taxation Accountant,3
2014,Approved,Thailand,Telecommunications Network Engineer,0
2014,Approved,Tonga,Automotive Electrician,0
2014,Approved,Tonga,Careers Counsellor,0
2014,Approved,Tonga,Carpenter,3
2014,Approved,Tonga,Chemistry Technician,0
2014,Approved,Tonga,Early Childhood (Pre-primary School) Teacher,3
2014,Approved,Tonga,ICT Managers nec,0
2014,Approved,Tonga,Judicial and Other Legal Professionals nec,3
2014,Approved,Tonga,Medical Laboratory Technician,0
2014,Approved,Tonga,Registered Nurses nec,0
2014,Approved,Tonga,Ship's Engineer,0
2014,Approved,Tonga,Urban and Regional Planner,0
2014,Approved,Turkey,Chef,6
2014,Approved,Turkey,Civil Engineer,3
2014,Approved,Turkey,Cook,6
2014,Approved,Turkey,Electronics Engineer,0
2014,Approved,Turkey,ICT Project Manager,0
2014,Approved,Turkey,Management Consultant,3
2014,Approved,Turkey,Mechanical Engineer,3
2014,Approved,Turkey,Office Manager,3
2014,Approved,Turkey,Pastrycook,0
2014,Approved,Turkey,Petroleum Engineer,0
2014,Approved,Turkey,Sail Maker,3
2014,Approved,Turkey,Software Engineer,3
2014,Approved,Turkey,Telecommunications Engineer,0
2014,Approved,Turkey,University Lecturer,0
2014,Approved,Ukraine,Developer Programmer,3
2014,Approved,Ukraine,External Auditor,3
2014,Approved,Ukraine,ICT Business Analyst,0
2014,Approved,Ukraine,ICT Business Development Manager,3
2014,Approved,Ukraine,ICT Support Engineer,0
2014,Approved,Ukraine,Quantity Surveyor,0
2014,Approved,Ukraine,Software Engineer,3
2014,Approved,Ukraine,Systems Analyst,0
2014,Approved,Ukraine,University Lecturer,0
2014,Approved,Ukraine,Vocational Education Teacher (Aus) / Polytechnic Teacher (NZ),0
2014,Approved,Ukraine,Web Administrator,3
2014,Approved,United Kingdom,Accommodation and Hospitality Managers nec,3
2014,Approved,United Kingdom,Accountant (General),9
2014,Approved,United Kingdom,Advertising Manager,0
2014,Approved,United Kingdom,Advertising Specialist,6
2014,Approved,United Kingdom,Aeronautical Engineer,3
2014,Approved,United Kingdom,Agricultural Technician,3
2014,Approved,United Kingdom,Airconditioning and Mechanical Services Plumber,3
2014,Approved,United Kingdom,Airconditioning and Refrigeration Mechanic,0
2014,Approved,United Kingdom,Aircraft Maintenance Engineer (Avionics),3
2014,Approved,United Kingdom,Amusement Centre Manager,0
2014,Approved,United Kingdom,Anaesthetic Technician,6
2014,Approved,United Kingdom,Anaesthetist,9
2014,Approved,United Kingdom,Analyst Programmer,0
2014,Approved,United Kingdom,Apiarist,0
2014,Approved,United Kingdom,Arborist,9
2014,Approved,United Kingdom,Architectural Draftsperson,3
2014,Approved,United Kingdom,"Architectural, Building and Surveying Technicians nec",3
2014,Approved,United Kingdom,Archivist,3
2014,Approved,United Kingdom,Automotive Electrician,3
2014,Approved,United Kingdom,Baker,0
2014,Approved,United Kingdom,Beef Cattle Farmer,3
2014,Approved,United Kingdom,Biotechnologist,0
2014,Approved,United Kingdom,Boat Builder and Repairer,0
2014,Approved,United Kingdom,Bricklayer,12
2014,Approved,United Kingdom,Building and Engineering Technicians nec,3
2014,Approved,United Kingdom,Building Associate,3
2014,Approved,United Kingdom,Building Inspector,3
2014,Approved,United Kingdom,Butcher or Smallgoods Maker,3
2014,Approved,United Kingdom,Cabinetmaker,3
2014,Approved,United Kingdom,Cabler (Data and Telecommunications),0
2014,Approved,United Kingdom,Cafe or Restaurant Manager,27
2014,Approved,United Kingdom,Call or Contact Centre Team Leader,3
2014,Approved,United Kingdom,"Camera Operator (Film, Television or Video)",3
2014,Approved,United Kingdom,Caravan Park and Camping Ground Manager,0
2014,Approved,United Kingdom,Cardiac Technician,3
2014,Approved,United Kingdom,Cardiologist,3
2014,Approved,United Kingdom,Carpenter,30
2014,Approved,United Kingdom,Carpenter and Joiner,18
2014,Approved,United Kingdom,Chef,24
2014,Approved,United Kingdom,Chemist,3
2014,Approved,United Kingdom,Chemistry Technician,0
2014,Approved,United Kingdom,Chief Executive or Managing Director,6
2014,Approved,United Kingdom,Chief Information Officer,0
2014,Approved,United Kingdom,Child Care Centre Manager,0
2014,Approved,United Kingdom,Civil Engineer,15
2014,Approved,United Kingdom,Civil Engineering Draftsperson,3
2014,Approved,United Kingdom,Civil Engineering Technician,3
2014,Approved,United Kingdom,Clinical Haematologist,0
2014,Approved,United Kingdom,Clothing Trades Workers nec,0
2014,Approved,United Kingdom,Commissioned Defence Force Officer,3
2014,Approved,United Kingdom,Community Arts Worker,0
2014,Approved,United Kingdom,Community Worker,3
2014,Approved,United Kingdom,Computer Network and Systems Engineer,3
2014,Approved,United Kingdom,Conference and Event Organiser,9
2014,Approved,United Kingdom,Conservator,0
2014,Approved,United Kingdom,Construction Estimator,3
2014,Approved,United Kingdom,Construction Project Manager,36
2014,Approved,United Kingdom,Contract Administrator,3
2014,Approved,United Kingdom,Copywriter,0
2014,Approved,United Kingdom,Corporate General Manager,3
2014,Approved,United Kingdom,Corporate Services Manager,3
